molecule_chembl_id,canonical_smiles,pEC50,MW,logP,TPSA,QED,scaffold,peptide_like
CHEMBL4294083,C#Cc1ccc([C@H](C)NC(=O)N(C)C2CCN(C3CCc4cc(-c5cc(C)ncn5)ccc43)CC2)c(Cl)c1Cl,7.97469413473523,562.5450000000003,6.594420000000007,61.36000000000001,0.35651141887573023,O=C(NCc1ccccc1)NC1CCN(C2CCc3cc(-c4ccncn4)ccc32)CC1,False
CHEMBL129637,CC(=O)C(C(=O)N1CCc2cc(OCc3ccccc3)ccc2C1C(=O)NCCN(C(C)C)C(C)C)c1ccccc1,8.036212172654444,569.7460000000003,5.299200000000005,78.94999999999999,0.29970745781895375,O=C(Cc1ccccc1)N1CCc2cc(OCc3ccccc3)ccc2C1,True
CHEMBL180659,CC(=O)C(C)(C)OC(=O)N1CCc2cc(OCc3ccccc3)ccc2C1C(=O)NCCN(C(C)C)C(C)C,8.698970004336019,537.7010000000001,4.904000000000004,88.17999999999999,0.43856846983051595,c1ccc(COc2ccc3c(c2)CCNC3)cc1,True
CHEMBL4635694,CC(=O)N1CCC[C@H](NC(=O)[C@H]2CN(S(=O)(=O)c3ccccc3)C[C@@H]2NC(=O)c2cc(-c3ccccc3Cl)on2)C1,6.888896444091245,600.0970000000001,2.5412000000000017,141.91999999999996,0.4249144278697996,O=C(NC1CN(S(=O)(=O)c2ccccc2)CC1C(=O)NC1CCCNC1)c1cc(-c2ccccc2)on1,False
CHEMBL181051,CC(=O)N1CCc2cc(OCc3ccccc3)ccc2C1C(=O)NCCN(C(C)C)C(C)C,6.590066876668706,451.6110000000003,3.9463000000000035,61.88,0.627236415563592,c1ccc(COc2ccc3c(c2)CCNC3)cc1,False
CHEMBL434152,CC(=O)NC(C(=O)N1CCc2cc(OCc3ccccc3)ccc2C1C(=O)NCCN(C(C)C)C(C)C)c1ccccc1,7.7055337738384075,584.7610000000003,4.803800000000003,90.98,0.31918295907891564,O=C(Cc1ccccc1)N1CCc2cc(OCc3ccccc3)ccc2C1,True
CHEMBL3578018,CC(=O)NC(CNC(=O)CCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1cccc2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O,6.980094722925825,2985.589999999994,-3.8747899999999205,1155.46,0.009849319380499313,O=C(CCC(=O)NCC(=O)NCC(=O)NC(Cc1cccc2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)NCCc1c[nH]c2ccccc12)NCCC(=O)NCC(=O)NCC(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCc1ccccc1,True
CHEMBL3578017,CC(=O)NC(CNC(=O)CCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](Cc1cccc2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O,7.389935883721073,2857.414999999995,-3.488589999999888,1100.34,0.009994576950638346,O=C(CCC(=O)NCC(=O)NC(Cc1cccc2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)NCCc1c[nH]c2ccccc12)NCCC(=O)NCC(=O)NCC(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCc1ccccc1,True
CHEMBL237700,CC(=O)NCCCCNC(=O)OCCn1nnnc1[C@@H](COCc1ccccc1)NC(=O)C(C)(C)N,7.0835460514500745,504.5920000000003,0.4270000000000044,175.38000000000002,0.25054199263808785,c1ccc(COCCc2nnn[nH]2)cc1,True
CHEMBL3578014,CC(=O)N[C@@H](CCCCNC(=O)CCCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1cccc2ccccc12)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O,6.586905914413767,2914.510999999995,-3.2353899999998883,1126.36,0.01011981173750449,O=C(CCCCCNC(=O)CNC(=O)CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccccc1)NC(=O)CCc1cccc2ccccc12)NCCCCCC(=O)NCC(=O)NCC(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCc1ccccc1,True
CHEMBL3578016,CC(=O)N[C@@H](CCCCNC(=O)CCCCCNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1cccc2ccccc12)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O,7.07702736693652,2928.537999999995,-2.845289999999889,1126.36,0.010366384008495141,O=C(CCCCCNC(=O)CNC(=O)CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccccc1)NC(=O)CCc1cccc2ccccc12)NCCCCCC(=O)NCC(=O)NCC(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCc1ccccc1,True
CHEMBL3578013,CC(=O)N[C@@H](CCCCNC(=O)CCNC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1cccc2ccccc12)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O,6.489887748033173,2872.4299999999953,-4.4056899999999,1126.36,0.009720373343536844,O=C(CCNC(=O)CNC(=O)CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccccc1)NC(=O)CCc1cccc2ccccc12)NCCCCCC(=O)NCC(=O)NCC(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCc1ccccc1,True
CHEMBL3578015,CC(=O)N[C@@H](CCCCNC(=O)CCNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1cccc2ccccc12)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O,7.000217255887009,2886.4569999999953,-4.0155899999998965,1126.36,0.009808149733413875,O=C(CCNC(=O)CNC(=O)CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccccc1)NC(=O)CCc1cccc2ccccc12)NCCCCCC(=O)NCC(=O)NCC(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCc1ccccc1,True
CHEMBL237701,CC(=O)N[C@@H]1CCN(C(=O)OCCn2nnnc2[C@@H](COCc2ccccc2)NC(=O)C(C)(C)N)C1,8.481486060122112,502.5760000000003,0.13150000000000428,166.59000000000003,0.38690697585028444,O=C(OCCn1nnnc1CCOCc1ccccc1)N1CCCC1,True
CHEMBL489401,CC(=O)Nc1ccc(N(C[C@H]2CCCN2)C(=O)C(C)Oc2cccc(Cl)c2)cc1,7.522878745280337,415.92100000000005,3.850900000000002,70.67,0.7201115656053858,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL522446,CC(=O)Nc1ccc(N(C[C@H]2CCCN2)C(=O)C(C)Oc2ccccc2)cc1,6.481486060122112,381.47600000000006,3.1975000000000016,70.67,0.7727105842667431,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL490010,CC(=O)Nc1ccc(N(C[C@H]2CCCN2)C(=O)C(C)Oc2ccccc2Cl)cc1,7.301029995663981,415.92100000000005,3.850900000000002,70.67,0.7201115656053858,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL491835,CC(=O)Nc1ccc(N(C[C@H]2CCCN2)C(=O)COc2ccccc2)cc1,5.698970004336019,367.449,2.809,70.67,0.7894678011663582,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL521612,CC(=O)Nc1ccc(N(C[C@H]2CCCN2)C(=O)[C@@H](C)Oc2cccc(Cl)c2)cc1,5.920818753952375,415.92100000000005,3.850900000000002,70.67,0.7201115656053858,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL491044,CC(=O)Nc1ccc(N(C[C@H]2CCCN2)C(=O)[C@H](C)Oc2cccc(Cl)c2)cc1,7.698970004336019,415.92100000000005,3.850900000000002,70.67,0.7201115656053858,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL490627,CC(=O)Nc1cccc(N(C[C@H]2CCCN2)C(=O)C(C)Oc2cccc(Cl)c2)c1,6.853871964321762,415.92100000000005,3.850900000000003,70.67,0.7201115656053858,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL519171,CC(=O)Nc1cccc(N(C[C@H]2CCCN2)C(=O)C(C)Oc2ccccc2)c1,6.0,381.476,3.1975000000000016,70.67,0.7727105842667432,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL490009,CC(=O)Nc1cccc(N(C[C@H]2CCCN2)C(=O)C(C)Oc2ccccc2Cl)c1,6.698970004336019,415.92100000000005,3.850900000000003,70.67,0.7201115656053858,O=C(COc1ccccc1)N(CC1CCCN1)c1ccccc1,False
CHEMBL181108,CC(=O)Nc1cccc(Oc2ccc3c(c2)CCN(C(=O)OC(C)(C)C)C3C(=O)NCCN(C(C)C)C(C)C)c1,7.920818753952375,552.7160000000002,5.506600000000005,100.21,0.4257929930923788,c1ccc(Oc2ccc3c(c2)CCNC3)cc1,True
CHEMBL260831,CC(=O)c1ccc(N2C[C@@H](C)N[C@@H](C)C2)cc1NS(=O)(=O)c1ccc(-c2ccccn2)s1,7.400007822415902,470.6200000000002,4.000100000000002,91.4,0.5293555870199191,O=S(=O)(Nc1cccc(N2CCNCC2)c1)c1ccc(-c2ccccn2)s1,False
CHEMBL179978,CC(=O)c1ccccc1C(=O)N1CCc2cc(OCc3ccccc3)ccc2C1C(=O)NCCN(C(C)C)C(C)C,8.136677139879545,555.7190000000002,5.442800000000005,78.94999999999999,0.31882493145903595,O=C(c1ccccc1)N1CCc2cc(OCc3ccccc3)ccc2C1,True
CHEMBL360877,CC(C(=O)N1CCc2cc(OCc3ccccc3)ccc2C1C(=O)NCCN(C(C)C)C(C)C)c1ccccc1,8.468521082957745,541.7360000000003,5.7301000000000055,61.88,0.33684346106336677,O=C(Cc1ccccc1)N1CCc2cc(OCc3ccccc3)ccc2C1,True
CHEMBL369571,CC(C)(CN)CNC(=O)C1c2ccc(OCc3ccccc3)cc2CCN1C(=O)OC(C)(C)C,6.590066876668706,467.6100000000003,4.201000000000003,93.89,0.6364982020206955,c1ccc(COc2ccc3c(c2)CCNC3)cc1,False
CHEMBL295984,CC(C)(N)C(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3CNC(=O)NCCO)cc2)C1=O,8.699513552156626,543.6680000000002,2.8465999999999996,136.79000000000002,0.2827411603846194,O=C1CCCc2ccccc2N1Cc1ccc(-c2ccccc2)cc1,True
CHEMBL471751,CC(C)(N)C(=O)N[C@H](CCC(F)(F)c1ccccc1)c1nnnn1CCC#N,9.045757490560675,391.4260000000001,2.0535799999999997,122.50999999999999,0.6744555769933542,c1ccc(CCCCc2nnn[nH]2)cc1,False
CHEMBL460680,CC(C)(N)C(=O)N[C@H](CCC(F)(F)c1ccccc1)c1nnnn1CCOC(=O)NCCCCO,9.568636235841012,497.5470000000003,1.6385999999999996,157.28,0.2869388666398516,c1ccc(CCCCc2nnn[nH]2)cc1,False
CHEMBL1161829,CC(C)(N)C(=O)N[C@H](CCCc1ccccc1)C(=O)N1CCC2(CC1)COc1ccccc12,8.569280590144537,449.5950000000003,3.1842000000000015,84.66,0.6799810723932899,O=C(CCCCc1ccccc1)N1CCC2(CC1)COc1ccccc12,False
CHEMBL1161828,CC(C)(N)C(=O)N[C@H](CCCc1ccccc1)C(=O)N1CCC2(CC1)CS(=O)(=O)c1ccccc12,8.959398380346713,497.66100000000034,2.5791000000000004,109.57,0.6111054141834273,O=C(CCCCc1ccccc1)N1CCC2(CC1)CS(=O)(=O)c1ccccc12,False
CHEMBL1161822,CC(C)(N)C(=O)N[C@H](CCCc1ccccc1)C(=O)N1CCC2(CC1)CSc1ccccc12,8.319393034173498,465.6630000000003,3.8975000000000026,75.42999999999999,0.6503936948952872,O=C(CCCCc1ccccc1)N1CCC2(CC1)CSc1ccccc12,False
CHEMBL1161827,CC(C)(N)C(=O)N[C@H](CCCc1ccccc1)C(=O)N1CCC2(CC1)C[S+]([O-])c1ccccc12,8.649475184635431,481.6620000000003,2.913000000000001,98.49,0.594268697863655,O=C(CCCCc1ccccc1)N1CCC2(CC1)C[SH+]c1ccccc12,False
CHEMBL294923,CC(C)(N)C(=O)N[C@H](CCCc1ccccc1)C(=O)N1CCC2(CCc3ccccc32)CC1,8.0,447.62300000000033,3.738000000000002,75.42999999999999,0.6789767695221336,O=C(CCCCc1ccccc1)N1CCC2(CCc3ccccc32)CC1,False
CHEMBL33182,CC(C)(N)C(=O)N[C@H](CCCc1ccccc1)C(=O)N1CCN(c2ccccc2NS(=O)(=O)CC(=O)O)CC1,8.639123537396504,559.6890000000002,1.4065000000000003,162.13999999999996,0.30338737697556467,O=C(CCCCc1ccccc1)N1CCN(c2ccccc2)CC1,True
CHEMBL33892,CC(C)(N)C(=O)N[C@H](CCCc1ccccc1)C(=O)N1CCN(c2ccccc2NS(C)(=O)=O)CC1,8.200315045651141,515.6800000000002,1.9517,124.83999999999997,0.4442755991895504,O=C(CCCCc1ccccc1)N1CCN(c2ccccc2)CC1,True
CHEMBL1161832,CC(C)(N)C(=O)N[C@H](CCc1ccccc1)C(=O)N1CCC2(CC1)CS(=O)(=O)c1ccccc12,8.22090981113951,483.63400000000036,2.189,109.57,0.6546159132730113,O=C(CCCc1ccccc1)N1CCC2(CC1)CS(=O)(=O)c1ccccc12,False
CHEMBL1161833,CC(C)(N)C(=O)N[C@H](CCc1ccccc1)C(=O)N1CCC2(CC1)CSc1ccccc12,7.242077643386601,451.6360000000003,3.5074000000000023,75.42999999999999,0.7048366799957796,O=C(CCCc1ccccc1)N1CCC2(CC1)CSc1ccccc12,False
CHEMBL49884,CC(C)(N)C(=O)N[C@H](CCc1ccccc1)C(=O)N1CCC2(CCc3ccccc32)CC1,7.6587650007581995,433.59600000000034,3.347900000000002,75.42999999999999,0.7336195072862944,O=C(CCCc1ccccc1)N1CCC2(CCc3ccccc32)CC1,False
CHEMBL254566,CC(C)(N)C(=O)N[C@H](COCC1CCCCC1)c1nnnn1CCOC(=O)NCCCCO,8.779891911959945,469.5870000000002,0.6633000000000011,166.51000000000002,0.28620434603504713,C1CCC(COCCc2nnn[nH]2)CC1,False
CHEMBL253966,CC(C)(N)C(=O)N[C@H](COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnnn1CCOC(=O)NCCCCO,7.468521082957745,599.533,2.3208000000000006,166.51000000000002,0.1882978010961161,c1ccc(COCCc2nnn[nH]2)cc1,True
CHEMBL254972,CC(C)(N)C(=O)N[C@H](COCc1cc(Cl)cc(Cl)c1)c1nnnn1CCOC(=O)NCCCCO,8.170696227168975,532.4290000000003,1.5899999999999992,166.51000000000002,0.2643264241769489,c1ccc(COCCc2nnn[nH]2)cc1,True
CHEMBL254765,CC(C)(N)C(=O)N[C@H](COCc1ccc(F)cc1F)c1nnnn1CCOC(=O)NCCCCO,9.3767507096021,499.51900000000035,0.5614000000000003,166.51000000000002,0.2716424122678776,c1ccc(COCCc2nnn[nH]2)cc1,False
CHEMBL254167,CC(C)(N)C(=O)N[C@H](COCc1ccc(OC(F)(F)F)cc1)c1nnnn1CCOC(=O)NCCCCO,7.478861916295964,547.5350000000002,1.1818,175.74,0.236955788972467,c1ccc(COCCc2nnn[nH]2)cc1,True
CHEMBL253965,CC(C)(N)C(=O)N[C@H](COCc1cccc(C(F)(F)F)c1)c1nnnn1CCOC(=O)NCCCCO,8.747146969020108,531.5360000000003,1.3019999999999994,166.51000000000002,0.26283477101870173,c1ccc(COCCc2nnn[nH]2)cc1,True
CHEMBL254766,CC(C)(N)C(=O)N[C@H](COCc1cccc(Cl)c1)c1nnnn1CCOC(=O)NCCCCO,8.795880017344075,497.9840000000003,0.9365999999999997,166.51000000000002,0.2774816102633315,c1ccc(COCCc2nnn[nH]2)cc1,False
CHEMBL401827,CC(C)(N)C(=O)N[C@H](COCc1cccc(Cl)c1Cl)c1nnnn1CCOC(=O)NCCCCO,9.214670164989233,532.4290000000003,1.5899999999999992,166.51000000000002,0.2643264241769489,c1ccc(COCCc2nnn[nH]2)cc1,True
CHEMBL254166,CC(C)(N)C(=O)N[C@H](COCc1cccc(OC(F)(F)F)c1)c1nnnn1CCOC(=O)NCCCCO,8.508638306165727,547.5350000000002,1.1818,175.74,0.236955788972467,c1ccc(COCCc2nnn[nH]2)cc1,True
CHEMBL13817,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12,9.1419983281826,528.6750000000004,1.7653000000000019,122.03999999999999,0.538586397324706,O=C(CCOCc1ccccc1)N1CCC2(CC1)CNc1ccccc12,False
CHEMBL1161831,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)COc1ccccc12,8.070300241885096,451.56700000000035,2.3781000000000017,93.89000000000001,0.6742106747450864,O=C(CCOCc1ccccc1)N1CCC2(CC1)COc1ccccc12,False
CHEMBL1161834,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CS(=O)(=O)c1ccccc12,8.300509466670935,499.6330000000004,1.773000000000001,118.80000000000001,0.5994589589799745,O=C(CCOCc1ccccc1)N1CCC2(CC1)CS(=O)(=O)c1ccccc12,False
CHEMBL1161825,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CSc1ccccc12,8.0,467.63500000000033,3.091400000000002,84.66000000000001,0.6537724742941746,O=C(CCOCc1ccccc1)N1CCC2(CC1)CSc1ccccc12,False
CHEMBL209360,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)C[C@@H](O)c1ccccc12,8.87802234901063,465.59400000000034,2.4228000000000005,104.89000000000001,0.5825687967551607,O=C(CCOCc1ccccc1)N1CCC2(CCc3ccccc32)CC1,False
CHEMBL1161826,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)C[S+]([O-])c1ccccc12,8.070300241885096,483.63400000000036,2.1069000000000004,107.72000000000001,0.5867250141543267,O=C(CCOCc1ccccc1)N1CCC2(CC1)C[SH+]c1ccccc12,False
CHEMBL417182,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CCc3ccccc32)CC1,7.7747214952908354,449.59500000000037,2.9319000000000015,84.66000000000001,0.6807492313230913,O=C(CCOCc1ccccc1)N1CCC2(CCc3ccccc32)CC1,False
CHEMBL382844,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2=NNC(=O)[C@@]2(Cc2ccccc2)C1,8.521435901161594,491.5920000000003,1.3725000000000025,126.12,0.48853123366150064,O=C(CCOCc1ccccc1)N1CCC2=NNC(=O)C2(Cc2ccccc2)C1,False
CHEMBL271082,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnn(C(/C=C/c2ccccc2)CC#N)n1,7.207947514800273,459.55400000000014,2.95268,131.74,0.45043938362417996,C(=Cc1ccccc1)Cn1nnc(CCOCc2ccccc2)n1,False
CHEMBL402808,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnn(C(CC#N)CCc2ccccc2)n1,6.7182594573027945,461.5700000000002,2.8720800000000004,131.74,0.4237516502705551,c1ccc(CCCn2nnc(CCOCc3ccccc3)n2)cc1,False
CHEMBL394130,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnn(C/C=C/c2ccccc2)n1,6.286509456906058,420.5170000000001,2.4978999999999996,107.95,0.5217284143106462,C(=Cc1ccccc1)Cn1nnc(CCOCc2ccccc2)n1,False
CHEMBL235817,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnn(CC#N)n1,5.818156412055227,343.3910000000001,0.3080799999999999,131.74,0.704574962202118,c1ccc(COCCc2nn[nH]n2)cc1,False
CHEMBL404227,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnn(CC(C#N)Cc2ccccc2)n1,5.607303046740334,447.5430000000002,2.166979999999999,131.74,0.46026790574349574,c1ccc(CCCn2nnc(CCOCc3ccccc3)n2)cc1,False
CHEMBL237932,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnn(CC2Cc3ccccc3N2S(C)(=O)=O)n1,6.262807357295262,513.6240000000003,1.1754000000000002,145.32999999999998,0.4109799216178163,c1ccc(COCCc2nnn(CC3Cc4ccccc4N3)n2)cc1,True
CHEMBL256236,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnn(CCC(C#N)c2ccccc2)n1,6.51999305704285,447.5430000000002,2.481979999999999,131.74,0.4613917795387039,c1ccc(CCCn2nnc(CCOCc3ccccc3)n2)cc1,False
CHEMBL237302,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnn(CCCCC#N)n1,5.730487055782083,385.4720000000002,1.4783799999999987,131.74,0.5598784801522043,c1ccc(COCCc2nn[nH]n2)cc1,False
CHEMBL235135,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnn(CCCc2ccccc2NS(C)(=O)=O)n1,6.97061622231479,515.6400000000002,1.7887999999999993,154.12,0.31125496555068866,c1ccc(CCCn2nnc(CCOCc3ccccc3)n2)cc1,True
CHEMBL438154,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnn(CCc2cc3ccccc3n2S(C)(=O)=O)n1,6.823908740944319,525.6350000000002,1.7895999999999987,147.01999999999998,0.3012369386874847,c1ccc(COCCc2nnn(CCc3cc4ccccc4[nH]3)n2)cc1,True
CHEMBL399625,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnn(CCc2ccccc2NS(C)(=O)=O)n1,5.386158178123931,501.6130000000002,1.3986999999999996,154.12,0.3364326756870468,c1ccc(CCn2nnc(CCOCc3ccccc3)n2)cc1,True
CHEMBL391429,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnn(Cc2ccc(NS(C)(=O)=O)cc2)n1,6.006123085058789,487.5860000000002,1.2043,154.12,0.36452974240856917,c1ccc(COCCc2nnn(Cc3ccccc3)n2)cc1,False
CHEMBL236857,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnn(Cc2cccc(NS(C)(=O)=O)c2)n1,6.0614802748235075,487.5860000000002,1.2043,154.12,0.36452974240856917,c1ccc(COCCc2nnn(Cc3ccccc3)n2)cc1,False
CHEMBL237058,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnn(Cc2ccccc2)n1,5.950781977329818,394.4790000000001,1.8327999999999984,107.95,0.5732486439509943,c1ccc(COCCc2nnn(Cc3ccccc3)n2)cc1,False
CHEMBL391088,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnn(Cc2ccccc2NS(C)(=O)=O)n1,6.370590400897282,487.5860000000002,1.204299999999999,154.12,0.3645297424085691,c1ccc(COCCc2nnn(Cc3ccccc3)n2)cc1,False
